study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
PRJEB34634,SAMEA5989477,ERX3571146,ERR3572908,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572908/ERR3572908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572908/ERR3572908_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572908/WTCHG_670344_248112.bam,,WTCHG_670344_248112,DID-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571147,ERR3572909,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572909/ERR3572909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572909/ERR3572909_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572909/WTCHG_664453_248112.bam,,WTCHG_664453_248112,DID-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571148,ERR3572910,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572910/ERR3572910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572910/ERR3572910_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572910/WTCHG_670348_244160.bam,,WTCHG_670348_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571149,ERR3572911,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572911/ERR3572911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572911/ERR3572911_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572911/WTCHG_670344_244160.bam,,WTCHG_670344_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571150,ERR3572912,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572912/ERR3572912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572912/ERR3572912_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572912/WTCHG_670347_244160.bam,,WTCHG_670347_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571151,ERR3572913,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572913/ERR3572913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572913/ERR3572913_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572913/WTCHG_670346_244160.bam,,WTCHG_670346_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571152,ERR3572914,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572914/ERR3572914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572914/ERR3572914_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572914/WTCHG_670345_244160.bam,,WTCHG_670345_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571153,ERR3572915,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572915/ERR3572915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572915/ERR3572915_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572915/WTCHG_670349_244160.bam,,WTCHG_670349_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571154,ERR3572916,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572916/ERR3572916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572916/ERR3572916_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572916/WTCHG_664453_244160.bam,,WTCHG_664453_244160,DID-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571155,ERR3572917,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572917/ERR3572917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572917/ERR3572917_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572917/WTCHG_670348_254135.bam,,WTCHG_670348_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571156,ERR3572918,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572918/ERR3572918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572918/ERR3572918_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572918/WTCHG_670349_254135.bam,,WTCHG_670349_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571157,ERR3572919,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572919/ERR3572919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572919/ERR3572919_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572919/WTCHG_670346_254135.bam,,WTCHG_670346_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571158,ERR3572920,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572920/ERR3572920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572920/ERR3572920_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572920/WTCHG_670344_254135.bam,,WTCHG_670344_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571159,ERR3572921,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572921/ERR3572921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572921/ERR3572921_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572921/WTCHG_670347_254135.bam,,WTCHG_670347_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571160,ERR3572922,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572922/ERR3572922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572922/ERR3572922_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572922/WTCHG_670345_254135.bam,,WTCHG_670345_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571161,ERR3572923,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572923/ERR3572923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572923/ERR3572923_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572923/WTCHG_664453_254135.bam,,WTCHG_664453_254135,DID-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571162,ERR3572924,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572924/ERR3572924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572924/ERR3572924_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572924/WTCHG_670345_249195.bam,,WTCHG_670345_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571163,ERR3572925,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572925/ERR3572925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572925/ERR3572925_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572925/WTCHG_670346_249195.bam,,WTCHG_670346_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571164,ERR3572926,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572926/ERR3572926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572926/ERR3572926_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572926/WTCHG_670348_249195.bam,,WTCHG_670348_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571165,ERR3572927,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572927/ERR3572927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572927/ERR3572927_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572927/WTCHG_670347_249195.bam,,WTCHG_670347_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571166,ERR3572928,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572928/ERR3572928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572928/ERR3572928_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572928/WTCHG_670349_249195.bam,,WTCHG_670349_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571167,ERR3572929,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572929/ERR3572929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572929/ERR3572929_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572929/WTCHG_670344_249195.bam,,WTCHG_670344_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571168,ERR3572930,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572930/ERR3572930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572930/ERR3572930_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572930/WTCHG_664453_249195.bam,,WTCHG_664453_249195,DID-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571169,ERR3572931,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572931/ERR3572931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572931/ERR3572931_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572931/WTCHG_550636_210119.bam,,WTCHG_550636_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571170,ERR3572932,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572932/ERR3572932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572932/ERR3572932_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572932/WTCHG_551515_210119.bam,,WTCHG_551515_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571171,ERR3572933,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572933/ERR3572933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572933/ERR3572933_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572933/WTCHG_551514_210119.bam,,WTCHG_551514_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571172,ERR3572934,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572934/ERR3572934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572934/ERR3572934_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572934/WTCHG_554366_210119.bam,,WTCHG_554366_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571173,ERR3572935,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572935/ERR3572935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572935/ERR3572935_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572935/WTCHG_554367_210119.bam,,WTCHG_554367_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571174,ERR3572936,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572936/ERR3572936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572936/ERR3572936_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572936/WTCHG_555217_210119.bam,,WTCHG_555217_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571175,ERR3572937,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572937/ERR3572937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572937/ERR3572937_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572937/WTCHG_555216_210119.bam,,WTCHG_555216_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571176,ERR3572938,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572938/ERR3572938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572938/ERR3572938_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572938/WTCHG_555215_210119.bam,,WTCHG_555215_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571177,ERR3572939,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572939/ERR3572939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572939/ERR3572939_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572939/WTCHG_555220_210119.bam,,WTCHG_555220_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571178,ERR3572940,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572940/ERR3572940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572940/ERR3572940_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572940/WTCHG_555218_210119.bam,,WTCHG_555218_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571179,ERR3572941,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572941/ERR3572941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572941/ERR3572941_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572941/WTCHG_555214_210119.bam,,WTCHG_555214_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571180,ERR3572942,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572942/ERR3572942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572942/ERR3572942_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572942/WTCHG_555221_210119.bam,,WTCHG_555221_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571181,ERR3572943,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572943/ERR3572943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572943/ERR3572943_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572943/WTCHG_555219_210119.bam,,WTCHG_555219_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571182,ERR3572944,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572944/ERR3572944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572944/ERR3572944_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572944/WTCHG_559243_210119.bam,,WTCHG_559243_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571183,ERR3572945,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572945/ERR3572945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572945/ERR3572945_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572945/WTCHG_559242_210119.bam,,WTCHG_559242_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571184,ERR3572946,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572946/ERR3572946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572946/ERR3572946_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572946/WTCHG_559240_210119.bam,,WTCHG_559240_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571185,ERR3572947,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572947/ERR3572947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572947/ERR3572947_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572947/WTCHG_559244_210119.bam,,WTCHG_559244_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571186,ERR3572948,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572948/ERR3572948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572948/ERR3572948_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572948/WTCHG_559241_210119.bam,,WTCHG_559241_210119,DID-EFF-AUT
PRJEB34634,SAMEA5989477,ERX3571187,ERR3572949,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572949/ERR3572949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572949/ERR3572949_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572949/WTCHG_455360_253148.bam,,WTCHG_455360_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571188,ERR3572950,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572950/ERR3572950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572950/ERR3572950_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572950/WTCHG_456624_253148.bam,,WTCHG_456624_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571189,ERR3572951,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572951/ERR3572951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572951/ERR3572951_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572951/WTCHG_457295_253148.bam,,WTCHG_457295_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571190,ERR3572952,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572952/ERR3572952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572952/ERR3572952_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572952/WTCHG_457296_253148.bam,,WTCHG_457296_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571191,ERR3572953,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572953/ERR3572953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572953/ERR3572953_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572953/WTCHG_457297_253148.bam,,WTCHG_457297_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571192,ERR3572954,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572954/ERR3572954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572954/ERR3572954_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572954/WTCHG_457298_253148.bam,,WTCHG_457298_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571193,ERR3572955,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572955/ERR3572955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572955/ERR3572955_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572955/WTCHG_457710_253148.bam,,WTCHG_457710_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571194,ERR3572956,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572956/ERR3572956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572956/ERR3572956_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572956/WTCHG_457711_253148.bam,,WTCHG_457711_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571195,ERR3572957,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572957/ERR3572957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572957/ERR3572957_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572957/WTCHG_457712_253148.bam,,WTCHG_457712_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571196,ERR3572958,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572958/ERR3572958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572958/ERR3572958_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572958/WTCHG_457713_253148.bam,,WTCHG_457713_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571197,ERR3572959,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572959/ERR3572959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572959/ERR3572959_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572959/WTCHG_457714_253148.bam,,WTCHG_457714_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571198,ERR3572960,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572960/ERR3572960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572960/ERR3572960_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572960/WTCHG_461227_253148.bam,,WTCHG_461227_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571199,ERR3572961,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572961/ERR3572961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572961/ERR3572961_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572961/WTCHG_461228_253148.bam,,WTCHG_461228_253148,DID-EFF-SUM
PRJEB34634,SAMEA5989477,ERX3571200,ERR3572962,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572962/ERR3572962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572962/ERR3572962_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572962/WTCHG_455360_248196.bam,,WTCHG_455360_248196,DID-EFF-WIN
PRJEB34634,SAMEA5989477,ERX3571201,ERR3572963,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572963/ERR3572963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572963/ERR3572963_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572963/WTCHG_456624_248196.bam,,WTCHG_456624_248196,DID-EFF-WIN
PRJEB34634,SAMEA5989477,ERX3571202,ERR3572964,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572964/ERR3572964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572964/ERR3572964_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572964/WTCHG_457295_248196.bam,,WTCHG_457295_248196,DID-EFF-WIN
PRJEB34634,SAMEA5989477,ERX3571203,ERR3572965,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572965/ERR3572965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572965/ERR3572965_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572965/WTCHG_457296_248196.bam,,WTCHG_457296_248196,DID-EFF-WIN
PRJEB34634,SAMEA5989477,ERX3571204,ERR3572966,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572966/ERR3572966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572966/ERR3572966_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572966/WTCHG_457297_248196.bam,,WTCHG_457297_248196,DID-EFF-WIN
PRJEB34634,SAMEA5989477,ERX3571205,ERR3572967,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572967/ERR3572967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572967/ERR3572967_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572967/WTCHG_457298_248196.bam,,WTCHG_457298_248196,DID-EFF-WIN
PRJEB34634,SAMEA5989477,ERX3571206,ERR3572968,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572968/ERR3572968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572968/ERR3572968_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572968/WTCHG_457710_248196.bam,,WTCHG_457710_248196,DID-EFF-WIN
