run_accession,analysis_accession,sample_accession,study_accession,analysis_type,tax_id,scientific_name,submitted_ftp,study_accession,experiment_accession,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
ERR3573223,ERZ2226709,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226709/ERR3573223.fasta.gz,PRJEB34634,ERX3571461,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573223/ERR3573223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573223/ERR3573223_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573223/WTCHG_554367_260137.bam,,WTCHG_554367_260137,OXF-DW-500-SUM
ERR3573224,ERZ2270247,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270247/ERR3573224.fasta.gz,PRJEB34634,ERX3571462,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573224/ERR3573224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573224/ERR3573224_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573224/WTCHG_554366_260137.bam,,WTCHG_554366_260137,OXF-DW-500-SUM
ERR3573225,ERZ2271611,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271611/ERR3573225.fasta.gz,PRJEB34634,ERX3571463,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573225/ERR3573225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573225/ERR3573225_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573225/WTCHG_555219_260137.bam,,WTCHG_555219_260137,OXF-DW-500-SUM
ERR3573226,ERZ2227386,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227386/ERR3573226.fasta.gz,PRJEB34634,ERX3571464,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573226/ERR3573226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573226/ERR3573226_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573226/WTCHG_555215_260137.bam,,WTCHG_555215_260137,OXF-DW-500-SUM
ERR3573227,ERZ2226696,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226696/ERR3573227.fasta.gz,PRJEB34634,ERX3571465,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573227/ERR3573227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573227/ERR3573227_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573227/WTCHG_555218_260137.bam,,WTCHG_555218_260137,OXF-DW-500-SUM
ERR3573228,ERZ2226695,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226695/ERR3573228.fasta.gz,PRJEB34634,ERX3571466,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573228/ERR3573228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573228/ERR3573228_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573228/WTCHG_555216_260137.bam,,WTCHG_555216_260137,OXF-DW-500-SUM
ERR3573229,ERZ2272287,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272287/ERR3573229.fasta.gz,PRJEB34634,ERX3571467,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573229/ERR3573229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573229/ERR3573229_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573229/WTCHG_555220_260137.bam,,WTCHG_555220_260137,OXF-DW-500-SUM
ERR3573230,ERZ2270388,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270388/ERR3573230.fasta.gz,PRJEB34634,ERX3571468,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573230/ERR3573230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573230/ERR3573230_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573230/WTCHG_555221_260137.bam,,WTCHG_555221_260137,OXF-DW-500-SUM
ERR3573231,ERZ2272672,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272672/ERR3573231.fasta.gz,PRJEB34634,ERX3571469,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573231/ERR3573231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573231/ERR3573231_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573231/WTCHG_555217_260137.bam,,WTCHG_555217_260137,OXF-DW-500-SUM
ERR3573232,ERZ2226742,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226742/ERR3573232.fasta.gz,PRJEB34634,ERX3571470,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573232/ERR3573232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573232/ERR3573232_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573232/WTCHG_555214_260137.bam,,WTCHG_555214_260137,OXF-DW-500-SUM
ERR3573233,ERZ2271088,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271088/ERR3573233.fasta.gz,PRJEB34634,ERX3571471,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573233/ERR3573233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573233/ERR3573233_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573233/WTCHG_559243_260137.bam,,WTCHG_559243_260137,OXF-DW-500-SUM
ERR3573234,ERZ2271756,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271756/ERR3573234.fasta.gz,PRJEB34634,ERX3571472,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573234/ERR3573234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573234/ERR3573234_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573234/WTCHG_559244_260137.bam,,WTCHG_559244_260137,OXF-DW-500-SUM
ERR3573235,ERZ2227696,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227696/ERR3573235.fasta.gz,PRJEB34634,ERX3571473,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573235/ERR3573235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573235/ERR3573235_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573235/WTCHG_559240_260137.bam,,WTCHG_559240_260137,OXF-DW-500-SUM
ERR3573236,ERZ2227220,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227220/ERR3573236.fasta.gz,PRJEB34634,ERX3571474,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573236/ERR3573236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573236/ERR3573236_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573236/WTCHG_559242_260137.bam,,WTCHG_559242_260137,OXF-DW-500-SUM
ERR3573237,ERZ2272325,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272325/ERR3573237.fasta.gz,PRJEB34634,ERX3571475,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573237/ERR3573237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573237/ERR3573237_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573237/WTCHG_559241_260137.bam,,WTCHG_559241_260137,OXF-DW-500-SUM
ERR3573238,ERZ2270734,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270734/ERR3573238.fasta.gz,PRJEB34634,ERX3571476,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573238/ERR3573238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573238/ERR3573238_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573238/WTCHG_550636_270162.bam,,WTCHG_550636_270162,OXF-DW-500-WIN
ERR3573239,ERZ2227398,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227398/ERR3573239.fasta.gz,PRJEB34634,ERX3571477,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573239/ERR3573239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573239/ERR3573239_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573239/WTCHG_551515_270162.bam,,WTCHG_551515_270162,OXF-DW-500-WIN
ERR3573240,ERZ2272709,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272709/ERR3573240.fasta.gz,PRJEB34634,ERX3571478,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573240/ERR3573240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573240/ERR3573240_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573240/WTCHG_551514_270162.bam,,WTCHG_551514_270162,OXF-DW-500-WIN
ERR3573241,ERZ2227199,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227199/ERR3573241.fasta.gz,PRJEB34634,ERX3571479,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573241/ERR3573241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573241/ERR3573241_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573241/WTCHG_554367_270162.bam,,WTCHG_554367_270162,OXF-DW-500-WIN
ERR3573242,ERZ2272209,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272209/ERR3573242.fasta.gz,PRJEB34634,ERX3571480,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573242/ERR3573242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573242/ERR3573242_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573242/WTCHG_554366_270162.bam,,WTCHG_554366_270162,OXF-DW-500-WIN
ERR3573243,ERZ2272517,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272517/ERR3573243.fasta.gz,PRJEB34634,ERX3571481,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573243/ERR3573243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573243/ERR3573243_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573243/WTCHG_555214_270162.bam,,WTCHG_555214_270162,OXF-DW-500-WIN
ERR3573244,ERZ2272540,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272540/ERR3573244.fasta.gz,PRJEB34634,ERX3571482,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573244/ERR3573244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573244/ERR3573244_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573244/WTCHG_555221_270162.bam,,WTCHG_555221_270162,OXF-DW-500-WIN
ERR3573245,ERZ2271619,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271619/ERR3573245.fasta.gz,PRJEB34634,ERX3571483,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573245/ERR3573245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573245/ERR3573245_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573245/WTCHG_555216_270162.bam,,WTCHG_555216_270162,OXF-DW-500-WIN
ERR3573246,ERZ2272178,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272178/ERR3573246.fasta.gz,PRJEB34634,ERX3571484,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573246/ERR3573246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573246/ERR3573246_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573246/WTCHG_555215_270162.bam,,WTCHG_555215_270162,OXF-DW-500-WIN
ERR3573247,ERZ2227745,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227745/ERR3573247.fasta.gz,PRJEB34634,ERX3571485,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573247/ERR3573247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573247/ERR3573247_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573247/WTCHG_555218_270162.bam,,WTCHG_555218_270162,OXF-DW-500-WIN
ERR3573248,ERZ2271640,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271640/ERR3573248.fasta.gz,PRJEB34634,ERX3571486,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573248/ERR3573248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573248/ERR3573248_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573248/WTCHG_555219_270162.bam,,WTCHG_555219_270162,OXF-DW-500-WIN
ERR3573249,ERZ2227515,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227515/ERR3573249.fasta.gz,PRJEB34634,ERX3571487,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573249/ERR3573249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573249/ERR3573249_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573249/WTCHG_555220_270162.bam,,WTCHG_555220_270162,OXF-DW-500-WIN
ERR3573250,ERZ2271164,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271164/ERR3573250.fasta.gz,PRJEB34634,ERX3571488,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573250/ERR3573250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573250/ERR3573250_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573250/WTCHG_555217_270162.bam,,WTCHG_555217_270162,OXF-DW-500-WIN
ERR3573251,ERZ2227944,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227944/ERR3573251.fasta.gz,PRJEB34634,ERX3571489,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573251/ERR3573251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573251/ERR3573251_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573251/WTCHG_559242_270162.bam,,WTCHG_559242_270162,OXF-DW-500-WIN
ERR3573252,ERZ2226885,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226885/ERR3573252.fasta.gz,PRJEB34634,ERX3571490,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573252/ERR3573252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573252/ERR3573252_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573252/WTCHG_559244_270162.bam,,WTCHG_559244_270162,OXF-DW-500-WIN
ERR3573253,ERZ2272143,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272143/ERR3573253.fasta.gz,PRJEB34634,ERX3571491,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573253/ERR3573253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573253/ERR3573253_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573253/WTCHG_559243_270162.bam,,WTCHG_559243_270162,OXF-DW-500-WIN
ERR3573254,ERZ2271032,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271032/ERR3573254.fasta.gz,PRJEB34634,ERX3571492,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573254/ERR3573254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573254/ERR3573254_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573254/WTCHG_559240_270162.bam,,WTCHG_559240_270162,OXF-DW-500-WIN
ERR3573255,ERZ2271869,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271869/ERR3573255.fasta.gz,PRJEB34634,ERX3571493,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573255/ERR3573255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573255/ERR3573255_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573255/WTCHG_559241_270162.bam,,WTCHG_559241_270162,OXF-DW-500-WIN
ERR3573256,ERZ2271556,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271556/ERR3573256.fasta.gz,PRJEB34634,ERX3571494,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573256/ERR3573256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573256/ERR3573256_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573256/WTCHG_550636_214167.bam,,WTCHG_550636_214167,OXF-EFF-AUT
ERR3573257,ERZ2272046,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272046/ERR3573257.fasta.gz,PRJEB34634,ERX3571495,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573257/ERR3573257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573257/ERR3573257_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573257/WTCHG_551514_214167.bam,,WTCHG_551514_214167,OXF-EFF-AUT
ERR3573258,ERZ2268988,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ226/ERZ2268988/ERR3573258.fasta.gz,PRJEB34634,ERX3571496,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573258/ERR3573258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573258/ERR3573258_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573258/WTCHG_551515_214167.bam,,WTCHG_551515_214167,OXF-EFF-AUT
ERR3573259,ERZ2271987,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271987/ERR3573259.fasta.gz,PRJEB34634,ERX3571497,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573259/ERR3573259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573259/ERR3573259_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573259/WTCHG_554367_214167.bam,,WTCHG_554367_214167,OXF-EFF-AUT
ERR3573260,ERZ2272391,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272391/ERR3573260.fasta.gz,PRJEB34634,ERX3571498,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573260/ERR3573260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573260/ERR3573260_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573260/WTCHG_554366_214167.bam,,WTCHG_554366_214167,OXF-EFF-AUT
ERR3573261,ERZ2272243,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272243/ERR3573261.fasta.gz,PRJEB34634,ERX3571499,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573261/ERR3573261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573261/ERR3573261_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573261/WTCHG_555220_214167.bam,,WTCHG_555220_214167,OXF-EFF-AUT
ERR3573262,ERZ2271948,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271948/ERR3573262.fasta.gz,PRJEB34634,ERX3571500,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573262/ERR3573262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573262/ERR3573262_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573262/WTCHG_555216_214167.bam,,WTCHG_555216_214167,OXF-EFF-AUT
ERR3573263,ERZ2272202,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272202/ERR3573263.fasta.gz,PRJEB34634,ERX3571501,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573263/ERR3573263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573263/ERR3573263_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573263/WTCHG_555218_214167.bam,,WTCHG_555218_214167,OXF-EFF-AUT
ERR3573264,ERZ2270470,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270470/ERR3573264.fasta.gz,PRJEB34634,ERX3571502,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573264/ERR3573264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573264/ERR3573264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573264/WTCHG_555214_214167.bam,,WTCHG_555214_214167,OXF-EFF-AUT
ERR3573265,ERZ2271328,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271328/ERR3573265.fasta.gz,PRJEB34634,ERX3571503,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573265/ERR3573265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573265/ERR3573265_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573265/WTCHG_555219_214167.bam,,WTCHG_555219_214167,OXF-EFF-AUT
ERR3573266,ERZ2272318,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272318/ERR3573266.fasta.gz,PRJEB34634,ERX3571504,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573266/ERR3573266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573266/ERR3573266_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573266/WTCHG_555221_214167.bam,,WTCHG_555221_214167,OXF-EFF-AUT
