run_accession	experiment_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	study_title	sample_title	sample_alias	scientific_name	tax_id	instrument_platform	instrument_model	library_layout	library_strategy	library_source	library_selection	read_count	base_count	fastq_ftp	fastq_bytes	fastq_md5	center_name	first_public	last_updated	sex	host	host_sex	host_status	collection_date	country	location
ERR3574460	ERX3572698	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6359662	1907898600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574460/ERR3574460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574460/ERR3574460_2.fastq.gz	519763142;600718187	8238cf8568f13588343b4504fdd921f2;7cdca7955a0a54f4a0372f3408361cf6	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573600	ERX3571838	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5495198	1648559400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573600/ERR3573600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573600/ERR3573600_2.fastq.gz	451289123;496259769	bd9eab3757dc2911848f0d5f23853deb;bde12234efb525c822e96e608eaf2759	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573601	ERX3571839	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5344131	1603239300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573601/ERR3573601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573601/ERR3573601_2.fastq.gz	440795883;486622577	d559f834479f85f07a1b0ff4c8252b01;f561065d0285bfa1f09a4d53c478547e	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574461	ERX3572699	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5876208	1762862400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574461/ERR3574461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574461/ERR3574461_2.fastq.gz	505609805;589365929	6417696ce156df67087fc55a98728dd7;aa60b82386afa5b10b414e1705616a8e	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573602	ERX3571840	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5512924	1653877200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573602/ERR3573602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573602/ERR3573602_2.fastq.gz	452972661;492837192	5bcf0cc514d596747505899aef91b29f;e7fb841c51ab4aa67a6f38605ba44ffb	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574462	ERX3572700	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5914319	1774295700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574462/ERR3574462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574462/ERR3574462_2.fastq.gz	506421253;586384652	29e74789a8aa22b53aa1da50075ef834;5c009da399d12e99b8b1c6a7ac84641e	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573605	ERX3571843	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5055281	1516584300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573605/ERR3573605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573605/ERR3573605_2.fastq.gz	428623060;483421475	aefe887e09e82033985198edf6b1698e;e449bd0f424e5d27186dd3131eade67d	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574465	ERX3572703	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6940168	2082050400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574465/ERR3574465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574465/ERR3574465_2.fastq.gz	566524021;656554991	4a060101f691e849ae99d5a93e7b26b0;46b286386348e9aacbc6c95db3907492	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574466	ERX3572704	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6817152	2045145600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574466/ERR3574466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574466/ERR3574466_2.fastq.gz	561684046;644876783	21ad7fb9aea68989ac092cc9a6bb8653;526567bf63e5d9e94de4550a502ca9c2	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573606	ERX3571844	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5169491	1550847300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573606/ERR3573606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573606/ERR3573606_2.fastq.gz	443075463;493960232	636768ec122716bd30e1091af425722d;993ed97a1c67bda02ae214f4e6505296	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574467	ERX3572705	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6830642	2049192600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574467/ERR3574467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574467/ERR3574467_2.fastq.gz	560815515;645757499	e40a1c68c51fdcd8da06d1ac1ff6c52c;aeb26a6c0b68f5db18e808ab7d8d1f1f	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573609	ERX3571847	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4185758	1255727400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573609/ERR3573609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573609/ERR3573609_2.fastq.gz	366004576;420681516	56cd3e1df92a0bf2f4d518e5d3bf3885;73d5e7237ed35cd81ca6b3bd37f4b502	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574470	ERX3572708	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7392768	2217830400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574470/ERR3574470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574470/ERR3574470_2.fastq.gz	582295793;679923275	1f540f9a5b361adc52bb265819cc2c59;5ffa0967c53cb2131dc72889889a049b	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573616	ERX3571854	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5328082	1598424600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573616/ERR3573616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573616/ERR3573616_2.fastq.gz	406561341;453984668	533554eb3b8a528f11929ddba0bf56bd;64e0407f1e411782e90f23bdb63fbc0b	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574471	ERX3572709	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7399783	2219934900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574471/ERR3574471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574471/ERR3574471_2.fastq.gz	583478758;680367119	753455a7ec78d89fbe0225ffc1067fa2;2bba908d81686735ac89840828994cd3	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573619	ERX3571857	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5017284	1505185200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573619/ERR3573619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573619/ERR3573619_2.fastq.gz	410347622;455992896	6bbc63bef8ce5560317fd6044bd23fe5;a66a8b5b920d267cbcb5891c481440fa	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573620	ERX3571858	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5071344	1521403200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573620/ERR3573620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573620/ERR3573620_2.fastq.gz	416408795;470651196	7a9a2effabe25ced85b140f115c262c6;8b4524133a193375452510ebf04c5b48	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574472	ERX3572710	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7313583	2194074900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574472/ERR3574472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574472/ERR3574472_2.fastq.gz	580711581;676808662	b663c1f71befdc7d66a12e5c460df8dd;e28e5f8f469806e9727340c2ddaacee1	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573622	ERX3571860	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4714400	1414320000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573622/ERR3573622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573622/ERR3573622_2.fastq.gz	401787521;444407378	04257b51d0a255bae37e41c7967ea521;648722928707418eee4b79789fc8f7c7	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574473	ERX3572711	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7011203	2103360900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574473/ERR3574473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574473/ERR3574473_2.fastq.gz	570828988;663329329	ff6c6df667fb1effe7258903a3ed12ee;f3c26fc5a972c42330122ab4d2765739	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573624	ERX3571862	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4796181	1438854300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573624/ERR3573624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573624/ERR3573624_2.fastq.gz	407839119;453284396	04085215baefcc4f3962718472e5ab62;fa5a179d843c6e04e78269d06e995d51	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574476	ERX3572714	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5902308	1770692400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574476/ERR3574476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574476/ERR3574476_2.fastq.gz	506135376;587704253	a451f484c5b4aba57d1fc3bb6bf0de80;e1d44d4fa5655709922a9bde7f0552d5	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574479	ERX3572717	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6072895	1821868500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574479/ERR3574479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574479/ERR3574479_2.fastq.gz	504016077;585965693	e93f6feab2be809fea3a693b8964a134;a3af75e4b6bbc91d1a621c0d4d7d8fa6	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573625	ERX3571863	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4726357	1417907100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573625/ERR3573625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573625/ERR3573625_2.fastq.gz	401394047;446352441	e7f238cc1a8f7667d07e5ac7c4902c98;fdf1c3e8648d1b22c502a20b8857ee7c	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573626	ERX3571864	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4787472	1436241600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573626/ERR3573626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573626/ERR3573626_2.fastq.gz	402846249;452844354	4acb341e5cd5a80903267e7d73557bc1;33485a56771cf4c79d549317a95da006	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574480	ERX3572718	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6105784	1831735200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574480/ERR3574480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574480/ERR3574480_2.fastq.gz	504930808;588977887	57dabbc0642c946b492cfd0611ee9362;f026d6736903b5bd0cb27711938e05b4	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574482	ERX3572720	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6806095	2041828500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574482/ERR3574482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574482/ERR3574482_2.fastq.gz	542088551;641531324	8fd26c5dd53d58f18eb77e8d5ee5bee6;2b813f066e3f7bd83347f9cb8fcd3e01	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
